mapping,ordering,w,global_masking_rate,entropy,A->C,A->G,A->T,C->A,C->G,C->T,G->A,G->C,G->T,T->A,T->C,T->G
100,1,8,0.636479,1.986328,0.580180,0.660559,0.644383,0.579269,0.641021,0.645481,0.658412,0.634049,0.652259,0.646530,0.643385,0.652122
100,20_001,11,0.771891,1.605742,0.737850,0.754617,0.730427,0.734886,0.778602,0.798085,0.752822,0.778603,0.835919,0.726801,0.798883,0.835522
100,20_001,5,0.630339,1.928540,0.703906,0.516406,0.575781,0.703906,0.610938,0.671875,0.516406,0.610938,0.703125,0.575781,0.671875,0.703125
100,20_001,8,0.722783,1.711945,0.716450,0.672963,0.670892,0.717632,0.730594,0.750113,0.674495,0.729130,0.793830,0.671720,0.749790,0.794183
100,20_010,11,0.747867,1.937898,0.817982,0.851289,0.677341,0.817459,0.798991,0.673633,0.855170,0.802328,0.662920,0.677256,0.677220,0.663226
100,20_010,5,0.647135,1.894242,0.627344,0.683594,0.567969,0.627344,0.670312,0.709375,0.683594,0.670312,0.624219,0.567969,0.709375,0.624219
100,20_010,8,0.700662,1.921644,0.755457,0.807734,0.627679,0.755263,0.748759,0.653078,0.804056,0.747755,0.617597,0.621170,0.649409,0.619617
100,20_011,11,0.736615,1.997044,0.812181,0.780605,0.655900,0.810079,0.776847,0.651933,0.781443,0.777952,0.740634,0.655652,0.655870,0.740119
100,20_011,5,0.603255,1.986252,0.639062,0.575781,0.523438,0.639062,0.623437,0.619531,0.575781,0.623437,0.638281,0.523438,0.619531,0.638281
100,20_011,8,0.680929,1.985560,0.756739,0.696558,0.589774,0.758669,0.719884,0.630587,0.698249,0.718915,0.688519,0.595720,0.630868,0.687016
100,20_100,11,0.894985,0.779578,0.876885,0.917545,0.967574,0.876080,0.823064,0.858625,0.918944,0.819896,0.929696,0.967558,0.855319,0.929478
100,20_100,5,0.753385,1.485346,0.716406,0.751563,0.961719,0.716406,0.622656,0.716406,0.751563,0.622656,0.751563,0.961719,0.716406,0.751563
100,20_100,8,0.838667,1.059224,0.800367,0.869539,0.974414,0.804996,0.723391,0.789705,0.868509,0.721947,0.874618,0.969821,0.786502,0.876939
100,20_101,11,0.780121,1.670316,0.721518,0.856728,0.831051,0.728692,0.719048,0.718939,0.857044,0.712710,0.830673,0.838397,0.713155,0.833254
100,20_101,5,0.663411,1.846741,0.575000,0.714844,0.747656,0.575000,0.549219,0.677344,0.714844,0.549219,0.716406,0.747656,0.677344,0.716406
100,20_101,8,0.729213,1.749582,0.653470,0.806592,0.794176,0.657540,0.646968,0.681478,0.802794,0.639920,0.789671,0.801682,0.680637,0.796544
100,20_110,11,0.810930,1.353410,0.864626,0.792679,0.774160,0.865665,0.826226,0.831824,0.795964,0.833514,0.772649,0.777060,0.830687,0.767313
100,20_110,5,0.700130,1.654944,0.675781,0.650781,0.635938,0.675781,0.735156,0.743750,0.650781,0.735156,0.759375,0.635938,0.743750,0.759375
100,20_110,8,0.759546,1.488040,0.803284,0.733719,0.719148,0.790226,0.781282,0.788761,0.734158,0.784115,0.729720,0.721764,0.795138,0.734391
100,20_codon,11,0.798018,1.565237,0.888058,0.846366,0.752604,0.882141,0.840970,0.751387,0.835792,0.840294,0.717486,0.747149,0.748684,0.723428
100,20_codon,5,0.678776,1.785787,0.625781,0.685937,0.624219,0.625781,0.708594,0.696875,0.685937,0.708594,0.731250,0.624219,0.696875,0.731250
100,20_codon,8,0.748596,1.647511,0.807390,0.791147,0.689427,0.806418,0.791426,0.707796,0.790762,0.795391,0.701473,0.689848,0.709283,0.702988
100,20,11,0.726197,1.936219,0.721215,0.681596,0.717428,0.721735,0.754472,0.728399,0.693799,0.760720,0.745445,0.717124,0.724817,0.747457
100,20,5,0.585286,1.958210,0.550781,0.562500,0.641406,0.550781,0.545312,0.580469,0.562500,0.545312,0.631250,0.641406,0.580469,0.631250
100,20,8,0.665896,1.943377,0.648735,0.656570,0.677429,0.637411,0.666350,0.645071,0.643540,0.679006,0.705367,0.671951,0.655698,0.703606
100,21_001,11,0.760818,1.765449,0.719461,0.729401,0.749172,0.721987,0.736908,0.778269,0.729804,0.735445,0.846243,0.750251,0.780711,0.849497
100,21_001,5,0.610417,1.972298,0.638281,0.604688,0.553125,0.638281,0.591406,0.553125,0.604688,0.591406,0.721875,0.553125,0.553125,0.721875
100,21_001,8,0.698850,1.859467,0.674536,0.680223,0.680928,0.673937,0.665633,0.688794,0.670653,0.665649,0.809457,0.674025,0.692231,0.809108
100,21_010,11,0.751512,1.848301,0.859542,0.840320,0.656784,0.862368,0.814194,0.690019,0.839293,0.810070,0.646350,0.659114,0.689069,0.649956
100,21_010,5,0.641016,1.914179,0.703906,0.688281,0.578906,0.703906,0.648438,0.693750,0.688281,0.648438,0.532813,0.578906,0.693750,0.532813
100,21_010,8,0.698954,1.900714,0.801973,0.799233,0.594628,0.803035,0.759104,0.656070,0.801868,0.762012,0.584107,0.590914,0.648814,0.582080
100,21_011,11,0.738397,1.996051,0.840373,0.832683,0.668173,0.835842,0.824545,0.659221,0.829186,0.824810,0.615479,0.662880,0.655636,0.611803
100,21_011,5,0.600130,1.986440,0.647656,0.662500,0.576562,0.647656,0.639844,0.577344,0.662500,0.639844,0.496875,0.576562,0.577344,0.496875
100,21_011,8,0.682300,1.993844,0.782430,0.780276,0.603877,0.782857,0.774105,0.590568,0.782412,0.773578,0.556242,0.610241,0.595725,0.557395
100,21_100,11,0.945545,0.463664,0.906315,0.987704,0.981285,0.906706,0.908314,0.905646,0.987119,0.908991,0.981174,0.982886,0.907744,0.981952
100,21_100,5,0.767057,1.476983,0.658594,0.924219,0.846094,0.658594,0.661719,0.662500,0.924219,0.661719,0.849219,0.846094,0.662500,0.849219
100,21_100,8,0.886950,0.834980,0.813872,0.973331,0.956356,0.815491,0.817088,0.814244,0.972593,0.809298,0.953159,0.954363,0.810749,0.953413
100,21_101,11,0.857067,1.004881,0.867161,0.786841,0.942492,0.867607,0.837105,0.888160,0.783312,0.830935,0.823101,0.944018,0.889292,0.823686
100,21_101,5,0.720182,1.535558,0.666406,0.614844,0.728906,0.666406,0.726562,0.860156,0.614844,0.726562,0.724219,0.728906,0.860156,0.724219
100,21_101,8,0.807987,1.155257,0.799120,0.705611,0.878561,0.797832,0.798178,0.878719,0.708406,0.793866,0.791119,0.879241,0.878641,0.785611
100,21_110,11,0.843627,1.058373,0.892263,0.811451,0.803832,0.896623,0.851500,0.890819,0.819041,0.855921,0.795095,0.815147,0.893207,0.798438
100,21_110,5,0.723437,1.605128,0.728906,0.632031,0.698438,0.728906,0.702344,0.906250,0.632031,0.702344,0.672656,0.698438,0.906250,0.672656
100,21_110,8,0.799100,1.222112,0.825197,0.749687,0.754895,0.829896,0.800060,0.907990,0.752186,0.805746,0.753635,0.755864,0.906877,0.747280
100,21_codon,11,0.789439,1.677212,0.884627,0.831921,0.745563,0.883757,0.834735,0.736543,0.831065,0.830735,0.714307,0.739370,0.728713,0.712292
100,21_codon,5,0.679167,1.790643,0.685156,0.662500,0.613281,0.685156,0.725000,0.746875,0.662500,0.725000,0.642188,0.613281,0.746875,0.642188
100,21_codon,8,0.738442,1.752174,0.810354,0.784093,0.675588,0.812249,0.794801,0.701076,0.785117,0.797937,0.662677,0.677117,0.704507,0.658148
100,21,11,0.717530,1.824758,0.766007,0.718621,0.707309,0.765000,0.719689,0.692136,0.722478,0.715546,0.699684,0.707574,0.695466,0.700884
100,21,5,0.554427,1.980536,0.589844,0.550000,0.532031,0.589844,0.546094,0.571094,0.550000,0.546094,0.537500,0.532031,0.571094,0.537500
100,21,8,0.645763,1.928819,0.692922,0.649025,0.626977,0.692034,0.642668,0.626696,0.653356,0.649343,0.625263,0.628205,0.632545,0.630151
100,22_001,11,0.749739,1.948856,0.837213,0.645030,0.841584,0.831720,0.652122,0.885035,0.648493,0.657899,0.634963,0.840637,0.889784,0.634498
100,22_001,5,0.604948,1.977800,0.657031,0.478906,0.630469,0.657031,0.607031,0.690625,0.478906,0.607031,0.565625,0.630469,0.690625,0.565625
100,22_001,8,0.694833,1.958846,0.784165,0.573539,0.789223,0.784431,0.613891,0.827971,0.573538,0.613262,0.575263,0.789176,0.824165,0.582813
100,22_010,11,0.760876,1.817639,0.827585,0.829800,0.723824,0.825965,0.830837,0.674435,0.829483,0.834213,0.683388,0.722074,0.673952,0.676698
100,22_010,5,0.659115,1.856416,0.661719,0.672656,0.578906,0.661719,0.698438,0.723437,0.672656,0.698438,0.619531,0.578906,0.723437,0.619531
100,22_010,8,0.713954,1.834447,0.778149,0.791070,0.651085,0.776178,0.782823,0.653141,0.786785,0.785894,0.623325,0.654640,0.653986,0.628774
100,22_011,11,0.736391,1.978058,0.668515,0.789302,0.777886,0.667896,0.682609,0.753823,0.789558,0.685872,0.741076,0.779629,0.757709,0.743716
100,22_011,5,0.593490,1.994146,0.478125,0.636719,0.615625,0.478125,0.621875,0.613281,0.636719,0.621875,0.595313,0.615625,0.613281,0.595313
100,22_011,8,0.676942,1.982604,0.593966,0.740719,0.698489,0.593089,0.647354,0.707427,0.741592,0.649800,0.668368,0.698220,0.712950,0.672230
100,22_100,11,0.935355,0.499094,0.894560,0.898577,0.902161,0.896544,0.973672,0.976803,0.898633,0.971670,0.966004,0.902635,0.976049,0.967593
100,22_100,5,0.775000,1.420127,0.662500,0.662500,0.662500,0.662500,0.850000,0.962500,0.662500,0.850000,0.850000,0.662500,0.962500,0.850000
100,22_100,8,0.883867,0.821357,0.808978,0.810430,0.814388,0.802352,0.952070,0.974441,0.807753,0.952999,0.947188,0.814727,0.976215,0.944007
100,22_101,11,0.819191,1.254777,0.786165,0.786309,0.826920,0.781799,0.826356,0.866475,0.786350,0.827840,0.828168,0.823779,0.867286,0.823596
100,22_101,5,0.686328,1.719294,0.576562,0.577344,0.672656,0.576562,0.747656,0.798438,0.577344,0.747656,0.745313,0.672656,0.798438,0.745313
100,22_101,8,0.767125,1.413216,0.716658,0.710437,0.779528,0.704130,0.786471,0.842816,0.699639,0.788991,0.786687,0.767635,0.837131,0.784549
100,22_110,11,0.855564,1.027526,0.818485,0.919331,0.811990,0.816558,0.870978,0.830688,0.917865,0.873157,0.884152,0.810966,0.831203,0.881539
100,22_110,5,0.716667,1.678341,0.648438,0.688281,0.628125,0.648438,0.804688,0.739062,0.688281,0.804688,0.791406,0.628125,0.739062,0.791406
100,22_110,8,0.807400,1.242289,0.758190,0.846908,0.748830,0.759263,0.850025,0.791116,0.837966,0.845015,0.857964,0.745846,0.791911,0.855984
100,22_codon,11,0.751482,1.907884,0.739242,0.907880,0.758690,0.744740,0.731366,0.626849,0.908071,0.732946,0.743798,0.753884,0.629791,0.741144
100,22_codon,5,0.636979,1.959730,0.575781,0.753125,0.595313,0.575781,0.626563,0.620313,0.753125,0.626563,0.650781,0.595313,0.620313,0.650781
100,22_codon,8,0.696500,1.974920,0.669266,0.868826,0.693661,0.669716,0.664667,0.591893,0.869902,0.665441,0.691570,0.690754,0.590946,0.689646
100,22,11,0.717709,1.883989,0.721857,0.707442,0.788651,0.720244,0.689712,0.711661,0.704279,0.688793,0.687811,0.790247,0.712860,0.688907
100,22,5,0.547135,1.984399,0.604688,0.490625,0.585156,0.604688,0.558594,0.571875,0.490625,0.558594,0.471875,0.585156,0.571875,0.471875
100,22,8,0.643167,1.934409,0.657481,0.613639,0.700471,0.661490,0.632178,0.647558,0.609838,0.628603,0.597328,0.711062,0.653954,0.604333
100,23_001,11,0.745712,1.974380,0.791533,0.662227,0.803449,0.789514,0.691092,0.861649,0.663586,0.688884,0.671668,0.802122,0.858190,0.666509
100,23_001,5,0.606250,1.989904,0.544531,0.630469,0.594531,0.544531,0.546875,0.725781,0.630469,0.546875,0.595313,0.594531,0.725781,0.595313
100,23_001,8,0.688471,1.988740,0.715925,0.635509,0.718200,0.715472,0.632513,0.816932,0.635786,0.626737,0.616088,0.719009,0.817189,0.613195
100,23_010,11,0.744848,1.988822,0.656498,0.619658,0.666130,0.657968,0.813127,0.858541,0.623015,0.817258,0.850240,0.668792,0.855925,0.848603
100,23_010,5,0.634766,1.946130,0.535937,0.558594,0.677344,0.535937,0.675781,0.660937,0.558594,0.675781,0.700000,0.677344,0.660937,0.700000
100,23_010,8,0.696279,1.979231,0.584997,0.565437,0.633243,0.588253,0.778995,0.796715,0.567312,0.778919,0.802125,0.644071,0.801958,0.809611
100,23_011,11,0.736824,1.991312,0.853200,0.760477,0.634322,0.853420,0.757683,0.637601,0.767528,0.766252,0.772122,0.630922,0.638830,0.770188
100,23_011,5,0.612630,1.999737,0.739844,0.512500,0.550000,0.739844,0.557031,0.594531,0.512500,0.557031,0.721875,0.550000,0.594531,0.721875
100,23_011,8,0.688979,1.993233,0.845706,0.669136,0.592213,0.846293,0.673422,0.596017,0.671118,0.676019,0.760340,0.587625,0.594289,0.755261
100,23_100,11,0.932855,0.504374,0.971848,0.897996,0.969618,0.969995,0.905264,0.969923,0.895795,0.900083,0.885886,0.968574,0.973361,0.887305
100,23_100,5,0.770443,1.455194,0.847656,0.660937,0.849219,0.847656,0.657813,0.946094,0.660937,0.657813,0.660937,0.849219,0.946094,0.660937
100,23_100,8,0.875246,0.862949,0.944461,0.800678,0.942866,0.942340,0.806735,0.964925,0.799094,0.802214,0.792503,0.942303,0.967785,0.795143
100,23_101,11,0.800373,1.506245,0.733740,0.833393,0.826255,0.736568,0.781195,0.759799,0.835929,0.785027,0.862724,0.824883,0.761511,0.862301
100,23_101,5,0.642839,1.910515,0.557031,0.670312,0.710156,0.557031,0.702344,0.560937,0.670312,0.702344,0.656250,0.710156,0.560937,0.656250
100,23_101,8,0.742258,1.667039,0.659198,0.778206,0.791512,0.658254,0.740772,0.693229,0.778847,0.743659,0.798896,0.778928,0.691755,0.796061
100,23_110,11,0.834012,1.179608,0.870931,0.835916,0.801045,0.867668,0.882396,0.844576,0.835888,0.882714,0.774355,0.799145,0.841308,0.772485
100,23_110,5,0.705078,1.726745,0.747656,0.651563,0.782031,0.747656,0.693750,0.740625,0.651563,0.693750,0.614844,0.782031,0.740625,0.614844
100,23_110,8,0.788233,1.362497,0.839349,0.782337,0.764066,0.840347,0.831024,0.799375,0.778010,0.829994,0.712470,0.767271,0.801615,0.714136
100,23_codon,11,0.819873,1.327382,0.883655,0.798604,0.804066,0.883077,0.817953,0.856758,0.797144,0.817094,0.761291,0.801551,0.854762,0.761797
100,23_codon,5,0.696615,1.711738,0.675000,0.606250,0.628125,0.675000,0.693750,0.804688,0.606250,0.693750,0.771875,0.628125,0.804688,0.771875
100,23_codon,8,0.769362,1.473253,0.814210,0.745173,0.744570,0.803265,0.755670,0.838859,0.737949,0.756766,0.729949,0.734875,0.840232,0.733340
100,23,11,0.700764,1.881609,0.716448,0.714556,0.689774,0.719502,0.695476,0.708803,0.714680,0.690358,0.674289,0.690882,0.709994,0.684584
100,23,5,0.541016,1.989863,0.507031,0.554688,0.560156,0.507031,0.509375,0.600781,0.554688,0.509375,0.514062,0.560156,0.600781,0.514062
100,23,8,0.630621,1.939242,0.638691,0.647373,0.636844,0.638165,0.601736,0.655577,0.638298,0.603304,0.600150,0.641486,0.658290,0.607380
100,24_001,11,0.776424,1.686469,0.745449,0.723326,0.714224,0.745052,0.857439,0.824140,0.724904,0.857519,0.792143,0.710486,0.826248,0.796635
100,24_001,5,0.627344,1.951671,0.514844,0.558594,0.688281,0.514844,0.683594,0.642188,0.558594,0.683594,0.676562,0.688281,0.642188,0.676562
100,24_001,8,0.717308,1.810524,0.655322,0.642446,0.681125,0.656525,0.796387,0.780775,0.643902,0.797561,0.750772,0.673740,0.777408,0.749627
100,24_010,11,0.748394,1.917506,0.665816,0.658123,0.646165,0.666282,0.850832,0.846328,0.658179,0.852853,0.821509,0.648521,0.844629,0.820216
100,24_010,5,0.643750,1.926096,0.589844,0.553125,0.696875,0.589844,0.680469,0.692187,0.553125,0.680469,0.650000,0.696875,0.692187,0.650000
100,24_010,8,0.692900,1.948566,0.604234,0.586394,0.620832,0.600150,0.802352,0.781932,0.589295,0.804098,0.763369,0.620751,0.782258,0.761386
100,24_011,11,0.732764,1.936561,0.746389,0.662400,0.709117,0.745562,0.742338,0.769111,0.661910,0.743157,0.771768,0.704392,0.768923,0.767614
100,24_011,5,0.617318,1.990868,0.688281,0.543750,0.645312,0.688281,0.522656,0.628125,0.543750,0.522656,0.675781,0.645312,0.628125,0.675781
100,24_011,8,0.690217,1.936071,0.730311,0.604840,0.688603,0.726534,0.653664,0.724061,0.608151,0.661176,0.738935,0.687151,0.725209,0.734387
100,24_100,11,0.931761,0.519586,0.968700,0.887932,0.964723,0.968001,0.896112,0.977268,0.889492,0.896949,0.891809,0.966965,0.979587,0.894275
100,24_100,5,0.772266,1.452014,0.850000,0.662500,0.848437,0.850000,0.662500,0.949219,0.662500,0.662500,0.660937,0.848437,0.949219,0.660937
100,24_100,8,0.874354,0.877111,0.946489,0.795459,0.940088,0.943655,0.796859,0.972575,0.795269,0.801409,0.795722,0.936102,0.972957,0.793615
100,24_101,11,0.857182,1.032824,0.872437,0.828174,0.799408,0.872209,0.949850,0.869646,0.829216,0.943313,0.828495,0.797731,0.866882,0.829262
100,24_101,5,0.721224,1.555548,0.886719,0.624219,0.744531,0.886719,0.678906,0.777344,0.624219,0.678906,0.615625,0.744531,0.777344,0.615625
100,24_101,8,0.814442,1.133542,0.879826,0.760804,0.781711,0.879863,0.867759,0.845744,0.761605,0.865338,0.754610,0.777449,0.843068,0.754809
100,24_110,11,0.908264,0.721785,0.961762,0.883577,0.927272,0.962909,0.886304,0.939352,0.880704,0.880558,0.853222,0.929089,0.937689,0.856175
100,24_110,5,0.742318,1.578160,0.842187,0.647656,0.877344,0.842187,0.657813,0.800781,0.647656,0.657813,0.628125,0.877344,0.800781,0.628125
100,24_110,8,0.851371,1.045174,0.937190,0.787388,0.911604,0.940876,0.798168,0.904432,0.791141,0.793293,0.766917,0.915946,0.902725,0.766137
100,24_codon,11,0.819082,1.504164,0.832092,0.912978,0.790133,0.832327,0.826181,0.770058,0.914398,0.826542,0.788630,0.786512,0.766095,0.784351
100,24_codon,5,0.666927,1.908253,0.670312,0.665625,0.614062,0.670312,0.685937,0.721875,0.665625,0.685937,0.643750,0.614062,0.721875,0.643750
100,24_codon,8,0.757708,1.720453,0.779181,0.827294,0.715431,0.780664,0.773598,0.734189,0.827045,0.768854,0.716775,0.716419,0.732695,0.721580
100,24,11,0.735333,1.772760,0.714156,0.772664,0.673596,0.716841,0.789502,0.751336,0.773794,0.793813,0.700491,0.683207,0.755372,0.699325
100,24,5,0.584375,1.936811,0.585156,0.623437,0.591406,0.585156,0.587500,0.605469,0.623437,0.587500,0.513281,0.591406,0.605469,0.513281
100,24,8,0.668954,1.863579,0.653084,0.726904,0.620309,0.655034,0.716167,0.681270,0.720382,0.709639,0.613601,0.628735,0.684161,0.618957
100,25_001,11,0.752191,1.846622,0.709756,0.823570,0.802320,0.712497,0.691190,0.662781,0.825212,0.689269,0.822486,0.807581,0.663669,0.819425
100,25_001,5,0.617969,1.980205,0.668750,0.609375,0.671094,0.668750,0.502344,0.550000,0.609375,0.502344,0.706250,0.671094,0.550000,0.706250
100,25_001,8,0.700987,1.892961,0.676516,0.754510,0.752299,0.676497,0.627149,0.604327,0.761717,0.622774,0.787296,0.757686,0.606458,0.787932
100,25_010,11,0.758603,1.932305,0.857044,0.874354,0.670267,0.858018,0.840083,0.657201,0.879387,0.839014,0.648968,0.668564,0.656339,0.652580
100,25_010,5,0.636979,1.953132,0.700781,0.710156,0.563281,0.700781,0.656250,0.674219,0.710156,0.656250,0.517188,0.563281,0.674219,0.517188
100,25_010,8,0.703233,1.976148,0.805477,0.834479,0.595392,0.800631,0.788118,0.632396,0.825402,0.782630,0.575390,0.594310,0.627767,0.576129
100,25_011,11,0.732685,1.969411,0.746077,0.766518,0.765974,0.740978,0.835835,0.633582,0.760696,0.839091,0.659603,0.761034,0.628920,0.655516
100,25_011,5,0.619661,1.998711,0.582812,0.610156,0.721875,0.582812,0.732812,0.510156,0.610156,0.732812,0.560156,0.721875,0.510156,0.560156
100,25_011,8,0.684450,1.991674,0.666784,0.690238,0.750376,0.667113,0.823346,0.575663,0.684899,0.826582,0.599268,0.752472,0.576261,0.600100
100,25_100,11,0.946709,0.456268,0.990532,0.898607,0.989407,0.989696,0.903784,0.996807,0.896485,0.901262,0.900970,0.989142,0.996575,0.906759
100,25_100,5,0.775000,1.420127,0.850000,0.662500,0.850000,0.850000,0.662500,0.962500,0.662500,0.662500,0.662500,0.850000,0.962500,0.662500
100,25_100,8,0.884200,0.832436,0.960960,0.798637,0.958905,0.957541,0.807916,0.987337,0.791788,0.801877,0.800371,0.953620,0.988042,0.801921
100,25_101,11,0.787982,1.541927,0.755069,0.837422,0.855865,0.756110,0.738715,0.734150,0.836309,0.740448,0.812045,0.852583,0.727849,0.811616
100,25_101,5,0.660547,1.854369,0.560937,0.664844,0.732812,0.560937,0.613281,0.653125,0.664844,0.613281,0.738281,0.732812,0.653125,0.738281
100,25_101,8,0.741246,1.657350,0.689591,0.769169,0.825439,0.690455,0.685218,0.699033,0.770240,0.682239,0.788595,0.817131,0.697892,0.780208
100,25_110,11,0.881239,0.884145,0.979939,0.833881,0.896916,0.981071,0.833370,0.904198,0.838132,0.834638,0.837768,0.896226,0.903854,0.834732
100,25_110,5,0.726693,1.598828,0.923438,0.659375,0.722656,0.923438,0.664844,0.734375,0.659375,0.664844,0.655469,0.722656,0.734375,0.655469
100,25_110,8,0.821708,1.125047,0.974001,0.765506,0.832922,0.972712,0.767405,0.835624,0.760036,0.763315,0.760384,0.829337,0.836531,0.764688
100,25_codon,11,0.826661,1.234029,0.828976,0.860774,0.866061,0.826247,0.759665,0.831198,0.864920,0.762067,0.807142,0.867129,0.832033,0.813886
100,25_codon,5,0.692187,1.761979,0.656250,0.678125,0.720313,0.656250,0.623437,0.806250,0.678125,0.623437,0.668750,0.720313,0.806250,0.668750
100,25_codon,8,0.778667,1.439306,0.760226,0.794580,0.821832,0.764706,0.713266,0.813850,0.799173,0.713076,0.766159,0.821855,0.814963,0.760875
100,25,11,0.710764,1.903452,0.761502,0.758333,0.702634,0.757917,0.670514,0.689908,0.754852,0.677361,0.682032,0.700225,0.687994,0.686180
100,25,5,0.564063,1.960844,0.612500,0.596875,0.569531,0.612500,0.525781,0.542969,0.596875,0.525781,0.536719,0.569531,0.542969,0.536719
